SerialNumber,ProductName,Product,RepClass,Product Class,INTERFACE
20402,SP2320MD42-24    GRY,SP2320MD ,SP(x),IMPACT,Serial
20403,SP2320MC42-24    GRY,SP2320MC ,SP(x),IMPACT,Parallel
20405,SP2360MD42-24    ,SP2360MD   ,SP(x),IMPACT,Serial
20406,SP2360MC42-24    ,SP2360MC   ,SP(x),IMPACT,Parallel
20407,SP2360MD42-24    GRY,SP2360MD ,SP(x),IMPACT,Serial
20408,SP2360MC42-24    GRY,SP2360MC ,SP(x),IMPACT,Parallel
20410,SP2520MD42-24    ,SP2520MD   ,SP(x),IMPACT,Serial
20411,SP2520MC42-24    ,SP2520MC   ,SP(x),IMPACT,Parallel
20412,SP2520MD42-24    GRY,SP2520MD ,SP(x),IMPACT,Serial
20413,SP2520MC42-24    GRY,SP2520MC ,SP(x),IMPACT,Parallel
20415,SP2560MD42-24    ,SP2560MD   ,SP(x),IMPACT,Serial
20416,SP2560MC42-24    ,SP2560MC   ,SP(x),IMPACT,Parallel
20417,SP2560MD42-24    GRY,SP2560MD ,SP(x),IMPACT,Serial
20418,SP2560MC42-24    GRY,SP2560MC ,SP(x),IMPACT,Parallel
20420,SP2320MD42-24R   ,SP2320MD R   ,SP(x),IMPACT,Serial
20421,SP2320MC42-24R   ,SP2320MC R   ,SP(x),IMPACT,Parallel
20425,SP2360MD42-24R   ,SP2360MD R   ,SP(x),IMPACT,Serial
20426,SP2360MC42-24R   ,SP2360MC R   ,SP(x),IMPACT,Parallel
20430,SP2520MD42-24R   ,SP2520MD R   ,SP(x),IMPACT,Serial
20431,SP2520MC42-24R   ,SP2520MC R   ,SP(x),IMPACT,Parallel
20435,SP2560MD42-24R   ,SP2560MD R   ,SP(x),IMPACT,Serial
20436,SP2560MC42-24R   ,SP2560MC R   ,SP(x),IMPACT,Parallel
20440,SP2320MD42-24 CH,SP2320MD,SP(x),IMPACT,Serial
20441,SP2320MC42-24 CH,SP2320MC,SP(x),IMPACT,Parallel
20450,SP2520MD42-24 CH,SP2520MD,SP(x),IMPACT,Serial
20451,SP2520MC42-24 CH,SP2520MC,SP(x),IMPACT,Parallel
20460,SP2320MD42-24J1  ,SP2320MD  ,SP(x),IMPACT,Serial
20461,SP2320MC42-24J1  ,SP2320MC  ,SP(x),IMPACT,Parallel
20462,SP2320MD42-24RJ1,SP2320MD R,SP(x),IMPACT,Serial
20463,SP2320MC42-24RJ1,SP2320MC R,SP(x),IMPACT,Parallel
20464,SP2320MD42-24RJ1 TAK,SP2320MD R TAK,SP(x),IMPACT,Serial
20465,SP2360MD42-24J1  ,SP2360MD  ,SP(x),IMPACT,Serial
20466,SP2360MC42-24J1  ,SP2360MC  ,SP(x),IMPACT,Parallel
20470,SP2520MD42-24J1  ,SP2520MD  ,SP(x),IMPACT,Serial
20471,SP2520MC42-24J1  ,SP2520MC  ,SP(x),IMPACT,Parallel
20475,SP2560MD42-24J1  ,SP2560MD  ,SP(x),IMPACT,Serial
20476,SP2560MC42-24J1  ,SP2560MC  ,SP(x),IMPACT,Parallel
20480,SP2320MD42-24T1,SP2320MD,SP(x),IMPACT,Serial
20481,SP2320MC42-24T1,SP2320MC,SP(x),IMPACT,Parallel
20482,SP2360MD42-24T1,SP2360MD,SP(x),IMPACT,Serial
20483,SP2360MC42-24T1,SP2360MC,SP(x),IMPACT,Parallel
20484,SP2520MD42-24T1,SP2520MD,SP(x),IMPACT,Serial
20485,SP2520MC42-24T1,SP2520MC,SP(x),IMPACT,Parallel
20486,SP2560MD42-24T1,SP2560MD,SP(x),IMPACT,Serial
20487,SP2560MC42-24T1,SP2560MC,SP(x),IMPACT,Parallel
20490,SP2560M42-24 PIE,SP2560M42PIE,SP(x),IMPACT,No Interface
20504,TSP2000,TSP2000,SP(x),IMPACT,No Interface
20505,TSP2000,TSP2000,SP(x),IMPACT,No Interface
20506,TSP2000,TSP2000,SP(x),IMPACT,No Interface
20507,TSP2000,TSP2000,SP(x),IMPACT,No Interface
20508,TSP2000,TSP2000,SP(x),IMPACT,No Interface
20509,TSP2000,TSP2000,SP(x),IMPACT,No Interface
20510,TSP2000,TSP2000,SP(x),IMPACT,No Interface
20511,TSP2000,TSP2000,SP(x),IMPACT,No Interface
20512,TSP2000,TSP2000,SP(x),IMPACT,No Interface
20513,TSP2000,TSP2000,SP(x),IMPACT,No Interface
20514,TSP2000,TSP2000,SP(x),IMPACT,No Interface
20515,TSP2000,TSP2000,SP(x),IMPACT,No Interface
20516,TSP2000,TSP2000,SP(x),IMPACT,No Interface
20517,TSP2000,TSP2000,SP(x),IMPACT,No Interface
20518,TSP2000,TSP2000,SP(x),IMPACT,No Interface
20519,TSP2000,TSP2000,SP(x),IMPACT,No Interface
20520,TSP2000,TSP2000,SP(x),IMPACT,No Interface
20521,TSP2000,TSP2000,SP(x),IMPACT,No Interface
20522,TSP2000,TSP2000,SP(x),IMPACT,No Interface
20523,TSP2000,TSP2000,SP(x),IMPACT,No Interface
20524,TSP2000,TSP2000,SP(x),IMPACT,No Interface
20525,TSP2000,TSP2000,SP(x),IMPACT,No Interface
20526,TSP2000,TSP2000,SP(x),IMPACT,No Interface
20527,TSP2000,TSP2000,SP(x),IMPACT,No Interface
20528,TSP2000,TSP2000,SP(x),IMPACT,No Interface
20529,TSP2000,TSP2000,SP(x),IMPACT,No Interface
20530,TSP2000,TSP2000,SP(x),IMPACT,No Interface
20531,TSP2000,TSP2000,SP(x),IMPACT,No Interface
20532,TSP2000,TSP2000,SP(x),IMPACT,No Interface
20533,TSP2000,TSP2000,SP(x),IMPACT,No Interface
20534,TSP2000,TSP2000,SP(x),IMPACT,No Interface
20535,TSP2000,TSP2000,SP(x),IMPACT,No Interface
20536,TSP2000,TSP2000,SP(x),IMPACT,No Interface
20537,TSP2000,TSP2000,SP(x),IMPACT,No Interface
20538,TSP2000,TSP2000,SP(x),IMPACT,No Interface
20539,TSP2000,TSP2000,SP(x),IMPACT,No Interface
20540,TSP2000,TSP2000,SP(x),IMPACT,No Interface
20541,TSP2000,TSP2000,SP(x),IMPACT,No Interface
20542,TSP2000,TSP2000,SP(x),IMPACT,No Interface
20543,TSP2000,TSP2000,SP(x),IMPACT,No Interface
20544,TSP2000,TSP2000,SP(x),IMPACT,No Interface
20545,TSP2000,TSP2000,SP(x),IMPACT,No Interface
20546,TSP2000,TSP2000,SP(x),IMPACT,No Interface
20547,TSP2000,TSP2000,SP(x),IMPACT,No Interface
20548,TSP2000,TSP2000,SP(x),IMPACT,No Interface
20549,TSP2000,TSP2000,SP(x),IMPACT,No Interface
20550,TSP2000,TSP2000,SP(x),IMPACT,No Interface
20551,TSP2000,TSP2000,SP(x),IMPACT,No Interface
20552,TSP2000,TSP2000,SP(x),IMPACT,No Interface
20553,TSP2000,TSP2000,SP(x),IMPACT,No Interface
20554,TSP2000,TSP2000,SP(x),IMPACT,No Interface
20555,TSP2000,TSP2000,SP(x),IMPACT,No Interface
20556,TSP2000,TSP2000,SP(x),IMPACT,No Interface
20557,TSP2000,TSP2000,SP(x),IMPACT,No Interface
20558,TSP2000,TSP2000,SP(x),IMPACT,No Interface
20559,TSP2000,TSP2000,SP(x),IMPACT,No Interface
20560,TSP2000,TSP2000,SP(x),IMPACT,No Interface
20561,TSP2000,TSP2000,SP(x),IMPACT,No Interface
20562,TSP2000,TSP2000,SP(x),IMPACT,No Interface
20563,TSP2000,TSP2000,SP(x),IMPACT,No Interface
20564,TSP2000,TSP2000,SP(x),IMPACT,No Interface
20565,TSP2000,TSP2000,SP(x),IMPACT,No Interface
20566,TSP2000,TSP2000,SP(x),IMPACT,No Interface
20567,TSP2000,TSP2000,SP(x),IMPACT,No Interface
20568,TSP2000,TSP2000,SP(x),IMPACT,No Interface
20569,TSP2000,TSP2000,SP(x),IMPACT,No Interface
20570,TSP2000,TSP2000,SP(x),IMPACT,No Interface
20571,TSP2000,TSP2000,SP(x),IMPACT,No Interface
20572,TSP2000,TSP2000,SP(x),IMPACT,No Interface
20573,TSP2000,TSP2000,SP(x),IMPACT,No Interface
20574,TSP2000,TSP2000,SP(x),IMPACT,No Interface
20575,TSP2000,TSP2000,SP(x),IMPACT,No Interface
20576,TSP2000,TSP2000,SP(x),IMPACT,No Interface
20577,TSP2000,TSP2000,SP(x),IMPACT,No Interface
20578,TSP2000,TSP2000,SP(x),IMPACT,No Interface
20579,TSP2000,TSP2000,SP(x),IMPACT,No Interface
20581,TSP2000,TSP2000,SP(x),IMPACT,No Interface
20582,TSP2000,TSP2000,SP(x),IMPACT,No Interface
20583,TSP2000,TSP2000,SP(x),IMPACT,No Interface
20584,TSP2000,TSP2000,SP(x),IMPACT,No Interface
20585,TSP2000,TSP2000,SP(x),IMPACT,No Interface
20586,TSP2000,TSP2000,SP(x),IMPACT,No Interface
20587,TSP2000,TSP2000,SP(x),IMPACT,No Interface
20588,TSP2000,TSP2000,SP(x),IMPACT,No Interface
20589,TSP2000,TSP2000,SP(x),IMPACT,No Interface
20590,TSP2000,TSP2000,SP(x),IMPACT,No Interface
20591,TSP2000,TSP2000,SP(x),IMPACT,No Interface
20592,TSP2000,TSP2000,SP(x),IMPACT,No Interface
20593,TSP2000,TSP2000,SP(x),IMPACT,No Interface
20594,TSP2000,TSP2000,SP(x),IMPACT,No Interface
20595,TSP2000,TSP2000,SP(x),IMPACT,No Interface
20596,TSP2000,TSP2000,SP(x),IMPACT,No Interface
20597,TSP2000,TSP2000,SP(x),IMPACT,No Interface
20598,TSP2000,TSP2000,SP(x),IMPACT,No Interface
20599,TSP2000,TSP2000,SP(x),IMPACT,No Interface
20700,NLA PDN TSP143IIIBI ELO,TSP143IIIBI ELO,TSP100,THERMAL,Bluetooth
20800,TSP847D-24,TSP847D,TSP800,THERMAL,Serial
20801,TSP847C-24,TSP847C,TSP800,THERMAL,Parallel
20802,TSP847D-24  GRY,TSP847D,TSP800,THERMAL,Serial
20803,TSP847C-24  GRY,TSP847C,TSP800,THERMAL,Parallel
20804,TSP847D-24V,TSP847DV,TSP800,THERMAL,Serial
20805,TSP847C-24V,TSP847CV,TSP800,THERMAL,Parallel
20806,TSP847U-24,TSP847U,TSP800,THERMAL,USB
20807,TSP847U-24  GRY,TSP847U,TSP800,THERMAL,USB
20808,TSP800,TSP800,TSP800,THERMAL,No Interface
20809,TSP800,TSP800,TSP800,THERMAL,No Interface
20810,TSP847-24,TSP847,TSP800,THERMAL,No Interface
20812,TSP847-24  GRY RX,TSP847 RX,TSP800,THERMAL,No Interface
20816,TSP800,TSP800,TSP800,THERMAL,No Interface
20817,TSP800,TSP800,TSP800,THERMAL,No Interface
20818,TSP800,TSP800,TSP800,THERMAL,No Interface
20819,TSP800,TSP800,TSP800,THERMAL,No Interface
20820,TSP847D-24 CH,TSP847D,TSP800,THERMAL,Serial
20821,TSP847C-24 CH,TSP847C,TSP800,THERMAL,Parallel
20823,TSP800,TSP800,TSP800,THERMAL,No Interface
20825,TSP800,TSP800,TSP800,THERMAL,No Interface
20826,TSP800,TSP800,TSP800,THERMAL,No Interface
20827,TSP800,TSP800,TSP800,THERMAL,No Interface
20828,TSP800,TSP800,TSP800,THERMAL,No Interface
20829,TSP800,TSP800,TSP800,THERMAL,No Interface
20830,TSP800,TSP800,TSP800,THERMAL,No Interface
20831,TSP800,TSP800,TSP800,THERMAL,No Interface
20832,TSP800,TSP800,TSP800,THERMAL,No Interface
20833,TSP800,TSP800,TSP800,THERMAL,No Interface
20834,TSP800,TSP800,TSP800,THERMAL,No Interface
20835,TSP800,TSP800,TSP800,THERMAL,No Interface
20836,TSP800,TSP800,TSP800,THERMAL,No Interface
20837,TSP800,TSP800,TSP800,THERMAL,No Interface
20838,TSP800,TSP800,TSP800,THERMAL,No Interface
20839,TSP800,TSP800,TSP800,THERMAL,No Interface
20840,TSP847D-24J1,TSP847D,TSP800,THERMAL,Serial
20841,TSP847C-24J1,TSP847C,TSP800,THERMAL,Parallel
20842,TSP847U-24J1,TSP847U,TSP800,THERMAL,USB
20843,TSP847E-24J1,TSP847E,TSP800,THERMAL,Ethernet
20844,TSP847E2-24J1,TSP847E2,TSP800,THERMAL,Ethernet
20845,TSP800,TSP800,TSP800,THERMAL,No Interface
20846,TSP800,TSP800,TSP800,THERMAL,No Interface
20847,TSP800,TSP800,TSP800,THERMAL,No Interface
20848,TSP800,TSP800,TSP800,THERMAL,No Interface
20849,TSP800,TSP800,TSP800,THERMAL,No Interface
20850,TSP847-24J1,TSP847,TSP800,THERMAL,No Interface
20851,TSP800,TSP800,TSP800,THERMAL,No Interface
20852,TSP800,TSP800,TSP800,THERMAL,No Interface
20853,TSP800,TSP800,TSP800,THERMAL,No Interface
20854,TSP800,TSP800,TSP800,THERMAL,No Interface
20855,TSP800,TSP800,TSP800,THERMAL,No Interface
20856,TSP800,TSP800,TSP800,THERMAL,No Interface
20857,TSP800,TSP800,TSP800,THERMAL,No Interface
20858,TSP800,TSP800,TSP800,THERMAL,No Interface
20859,TSP800,TSP800,TSP800,THERMAL,No Interface
20860,TSP800,TSP800,TSP800,THERMAL,No Interface
20861,TSP800,TSP800,TSP800,THERMAL,No Interface
20862,TSP800,TSP800,TSP800,THERMAL,No Interface
20863,TSP800,TSP800,TSP800,THERMAL,No Interface
20864,TSP800,TSP800,TSP800,THERMAL,No Interface
20865,TSP800,TSP800,TSP800,THERMAL,No Interface
20866,TSP800,TSP800,TSP800,THERMAL,No Interface
20867,TSP800,TSP800,TSP800,THERMAL,No Interface
20868,TSP800,TSP800,TSP800,THERMAL,No Interface
20869,TSP800,TSP800,TSP800,THERMAL,No Interface
20870,TSP800,TSP800,TSP800,THERMAL,No Interface
20871,TSP800,TSP800,TSP800,THERMAL,No Interface
20872,TSP800,TSP800,TSP800,THERMAL,No Interface
20873,TSP800,TSP800,TSP800,THERMAL,No Interface
20874,TSP800,TSP800,TSP800,THERMAL,No Interface
20875,TSP800,TSP800,TSP800,THERMAL,No Interface
20876,TSP800,TSP800,TSP800,THERMAL,No Interface
20877,TSP800,TSP800,TSP800,THERMAL,No Interface
20878,TSP800,TSP800,TSP800,THERMAL,No Interface
20879,TSP800,TSP800,TSP800,THERMAL,No Interface
20880,TSP847D-24J1 PAN,TSP847D PAN,TSP800,THERMAL,Serial
20881,TSP847U-24J1  SHA,TSP847U ,TSP800,THERMAL,USB
20882,TSP847U-24 CH PFS,TSP847UPFS,TSP800,THERMAL,USB
20883,TSP847D-24P,TSP847DP,TSP800,THERMAL,Serial
20884,TSP800,TSP800,TSP800,THERMAL,No Interface
20885,TSP800,TSP800,TSP800,THERMAL,No Interface
20886,TSP800,TSP800,TSP800,THERMAL,No Interface
20887,TSP800,TSP800,TSP800,THERMAL,No Interface
20888,TSP800,TSP800,TSP800,THERMAL,No Interface
20889,TSP800,TSP800,TSP800,THERMAL,No Interface
20890,TSP800,TSP800,TSP800,THERMAL,No Interface
20891,TSP800,TSP800,TSP800,THERMAL,No Interface
20892,TSP800,TSP800,TSP800,THERMAL,No Interface
20893,TSP800,TSP800,TSP800,THERMAL,No Interface
20894,TSP800,TSP800,TSP800,THERMAL,No Interface
20895,TSP800,TSP800,TSP800,THERMAL,No Interface
20896,TSP800,TSP800,TSP800,THERMAL,No Interface
20897,TSP800,TSP800,TSP800,THERMAL,No Interface
20898,TSP800,TSP800,TSP800,THERMAL,No Interface
20899,TSP800,TSP800,TSP800,THERMAL,No Interface
21000,TSP743D-24,TSP743D,TSP700,THERMAL,Serial
21001,TSP743C-24,TSP743C,TSP700,THERMAL,Parallel
21002,TSP743D-24 GRY,TSP743D,TSP700,THERMAL,Serial
21003,TSP743C-24 GRY,TSP743C,TSP700,THERMAL,Parallel
21004,TSP743U-24,TSP743U,TSP700,THERMAL,USB
21005,TSP743U-24 GRY,TSP743U,TSP700,THERMAL,USB
21006,TSP700,TSP700,TSP700,THERMAL,No Interface
21007,TSP700,TSP700,TSP700,THERMAL,No Interface
21009,TSP700,TSP700,TSP700,THERMAL,No Interface
21010,TSP743-24,TSP743,TSP700,THERMAL,No Interface
21011,TSP743-24 GRY,TSP743,TSP700,THERMAL,No Interface
21012,TSP700,TSP700,TSP700,THERMAL,No Interface
21013,TSP700,TSP700,TSP700,THERMAL,No Interface
21014,TSP700,TSP700,TSP700,THERMAL,No Interface
21015,TSP700,TSP700,TSP700,THERMAL,No Interface
21016,TSP700,TSP700,TSP700,THERMAL,No Interface
21017,TSP700,TSP700,TSP700,THERMAL,No Interface
21018,TSP700,TSP700,TSP700,THERMAL,No Interface
21019,TSP700,TSP700,TSP700,THERMAL,No Interface
21020,TSP743D-24C1 CH,TSP743D,TSP700,THERMAL,Serial
21021,TSP743C-24C1 CH,TSP743C,TSP700,THERMAL,Parallel
21022,TSP743D-24,TSP743D,TSP700,THERMAL,Serial
,C1 GRY CH,,,,
21023,TSP743C-24,TSP743C,TSP700,THERMAL,Parallel
,C1 GRY CH,,,,
21024,TSP700,TSP700,TSP700,THERMAL,No Interface
21025,TSP700,TSP700,TSP700,THERMAL,No Interface
21026,TSP700,TSP700,TSP700,THERMAL,No Interface
21029,TSP700,TSP700,TSP700,THERMAL,No Interface
21031,TSP700,TSP700,TSP700,THERMAL,No Interface
21032,TSP700,TSP700,TSP700,THERMAL,No Interface
21033,TSP700,TSP700,TSP700,THERMAL,No Interface
21034,TSP700,TSP700,TSP700,THERMAL,No Interface
21035,TSP700,TSP700,TSP700,THERMAL,No Interface
21036,MG-S322 US,MG-S322,SCALE,SCALE,"USB, Serial, Bluetooth"
21037,TSP700,TSP700,TSP700,THERMAL,No Interface
21038,TSP700,TSP700,TSP700,THERMAL,No Interface
21039,TSP700,TSP700,TSP700,THERMAL,No Interface
21040,TSP743D-24J1 JP,TSP743D,TSP700,THERMAL,Serial
21041,TSP743C-24J1 JP,TSP743C,TSP700,THERMAL,Parallel
21042,TSP743U-24J1 JP　,TSP743U　,TSP700,THERMAL,USB
21043,TSP743E-24J1 JP,TSP743E,TSP700,THERMAL,Ethernet
21044,TSP743W-24J1 JP,TSP743W,TSP700,THERMAL,WiFi
21045,TSP743C-24T J1 JP,TSP743CT ,TSP700,THERMAL,Parallel
21046,TSP743E2-24J1 JP,TSP743E2,TSP700,THERMAL,Ethernet
21047,TSP743E2-24J1 GRY JP,TSP743E2,TSP700,THERMAL,Ethernet
21048,TSP700,TSP700,TSP700,THERMAL,No Interface
21049,TSP700,TSP700,TSP700,THERMAL,No Interface
21050,TSP743-24J1 JP,TSP743,TSP700,THERMAL,No Interface
21051,TSP743-24J1　GRY　JP,TSP743　,TSP700,THERMAL,No Interface
21052,TSP700,TSP700,TSP700,THERMAL,No Interface
21053,TSP700,TSP700,TSP700,THERMAL,No Interface
21054,TSP700,TSP700,TSP700,THERMAL,No Interface
21055,TSP700,TSP700,TSP700,THERMAL,No Interface
21056,TSP700,TSP700,TSP700,THERMAL,No Interface
21057,TSP700,TSP700,TSP700,THERMAL,No Interface
21058,TSP700,TSP700,TSP700,THERMAL,No Interface
21059,TSP700,TSP700,TSP700,THERMAL,No Interface
21060,TSP743D-24T1 TW,TSP743D,TSP700,THERMAL,Serial
21061,TSP743C-24T1 TW,TSP743C,TSP700,THERMAL,Parallel
21062,TSP743-24T1 TW,TSP743,TSP700,THERMAL,No Interface
21063,TSP700,TSP700,TSP700,THERMAL,No Interface
21064,TSP700,TSP700,TSP700,THERMAL,No Interface
21065,TSP700,TSP700,TSP700,THERMAL,No Interface
21066,TSP700,TSP700,TSP700,THERMAL,No Interface
21067,TSP700,TSP700,TSP700,THERMAL,No Interface
21068,TSP700,TSP700,TSP700,THERMAL,No Interface
21069,TSP700,TSP700,TSP700,THERMAL,No Interface
21070,TSP700,TSP700,TSP700,THERMAL,No Interface
21071,TSP700,TSP700,TSP700,THERMAL,No Interface
21072,TSP743-24K1 KR,TSP743K1 ,TSP700,THERMAL,No Interface
21073,TSP743C-24 GRYINT KR,TSP743C,TSP700,THERMAL,Parallel
21074,TSP700,TSP700,TSP700,THERMAL,No Interface
21075,TSP700,TSP700,TSP700,THERMAL,No Interface
21076,TSP700,TSP700,TSP700,THERMAL,No Interface
21077,TSP700,TSP700,TSP700,THERMAL,No Interface
21078,TSP700,TSP700,TSP700,THERMAL,No Interface
21079,TSP700,TSP700,TSP700,THERMAL,No Interface
21080,TSP743D-24,TSP743D,TSP700,THERMAL,Serial
,PS   OKI,,,,
21081,TSP743D-24,TSP743D,TSP700,THERMAL,Serial
,PS  GY  OKI,   ,,,
21082,TSP743C-24,TSP743C,TSP700,THERMAL,Parallel
,PS   OKI,   ,,,
21083,TSP743C-24,TSP743C,TSP700,THERMAL,Parallel
,PS  GY  OKI,   ,,,
21084,TSP743U-24,TSP743U,TSP700,THERMAL,USB
,PS   OKI,   ,,,
21085,TSP743U-24,TSP743U,TSP700,THERMAL,USB
,PS  GY  OKI,   ,,,
21086,TSP743-24,TSP743,TSP700,THERMAL,No Interface
,PS   OKI,   ,,,
21087,TSP743-24,TSP743,TSP700,THERMAL,No Interface
,PS  GY  OKI,   ,,,
21088,TSP743D-24C1 GOT,TSP743DC GOT,TSP700,THERMAL,Serial
21089,TSP700,TSP700,TSP700,THERMAL,No Interface
21090,TSP743-24 PIE,TSP743PIE,TSP700,THERMAL,No Interface
21091,TSP743D-24,TSP743D,TSP700,THERMAL,Serial
21092,TSP743C-24,TSP743C,TSP700,THERMAL,Parallel
21093,TSP743C-24 OKI,TSP743C,TSP700,THERMAL,Parallel
21094,TSP743U-24,TSP743U,TSP700,THERMAL,USB
,GRY TDB, TDB,,,
21095,TSP743D-24 GRY ILT,TSP743DILT,TSP700,THERMAL,Serial
21096,TSP743D-24 ESS,TSP743DESS,TSP700,THERMAL,Serial
21097,TSP743D-24 GRY ESS,TSP743DESS,TSP700,THERMAL,Serial
21098,TSP743C-24  TW,TSP743C,TSP700,THERMAL,Parallel
21099,TSP743C-24GRY  EPS,TSP743C  E,TSP700,THERMAL,Parallel
21200,TSP643D-24,TSP643D,TSP600,THERMAL,Serial
21201,TSP643C-24,TSP643C,TSP600,THERMAL,Parallel
21202,TSP643D-24 GRY,TSP643D,TSP600,THERMAL,Serial
21203,TSP643C-24 GRY,TSP643C,TSP600,THERMAL,Parallel
21204,TSP613D-24,TSP613D,TSP600,THERMAL,Serial
21205,TSP613C-24,TSP613C,TSP600,THERMAL,Parallel
21206,TSP613D-24 GRY,TSP613D,TSP600,THERMAL,Serial
21207,TSP613C-24 GRY,TSP613C,TSP600,THERMAL,Parallel
21208,TSP600,TSP600,TSP600,THERMAL,No Interface
21209,TSP600,TSP600,TSP600,THERMAL,No Interface
21210,TSP643-24,TSP643,TSP600,THERMAL,No Interface
21211,TSP643-24 GRY,TSP643,TSP600,THERMAL,No Interface
21212,TSP613-24,TSP613,TSP600,THERMAL,No Interface
21213,TSP613-24 GRY,TSP613,TSP600,THERMAL,No Interface
21214,TSP613U-24,TSP613U,TSP600,THERMAL,USB
21215,TSP613U-24 GRY,TSP613U,TSP600,THERMAL,USB
21216,TSP643U-24,TSP643U,TSP600,THERMAL,Ethernet
21217,TSP643U-24 GRY,TSP643U,TSP600,THERMAL,Ethernet
21218,TSP600,TSP600,TSP600,THERMAL,No Interface
21219,TSP600,TSP600,TSP600,THERMAL,No Interface
21220,TSP643D-24C1 CH,TSP643DC,TSP600,THERMAL,Serial
21221,TSP643C-24C1 CH,TSP643CC,TSP600,THERMAL,Parallel
21222,TSP613D-24C1 CH,TSP613DC,TSP600,THERMAL,Serial
21223,TSP613C-24C1 CH,TSP613CC,TSP600,THERMAL,Parallel
21224,TSP643D-24C1  GRY CH,TSP643DC,TSP600,THERMAL,Serial
21225,TSP643C-24C1  GRY CH,TSP643CC,TSP600,THERMAL,Parallel
21226,TSP600,TSP600,TSP600,THERMAL,No Interface
21227,TSP600,TSP600,TSP600,THERMAL,No Interface
21228,TSP600,TSP600,TSP600,THERMAL,No Interface
21229,TSP600,TSP600,TSP600,THERMAL,No Interface
21230,TSP600,TSP600,TSP600,THERMAL,No Interface
21231,TSP600,TSP600,TSP600,THERMAL,No Interface
21232,TSP600,TSP600,TSP600,THERMAL,No Interface
21233,TSP600,TSP600,TSP600,THERMAL,No Interface
21234,TSP600,TSP600,TSP600,THERMAL,No Interface
21235,TSP600,TSP600,TSP600,THERMAL,No Interface
21236,TSP600,TSP600,TSP600,THERMAL,No Interface
21237,TSP600,TSP600,TSP600,THERMAL,No Interface
21238,TSP600,TSP600,TSP600,THERMAL,No Interface
21239,TSP600,TSP600,TSP600,THERMAL,No Interface
21240,TSP643D-24J1 JP,TSP643D,TSP600,THERMAL,Serial
21241,TSP643C-24J1 JP,TSP643C,TSP600,THERMAL,Parallel
21242,TSP613D-24J1 JP,TSP613D,TSP600,THERMAL,Serial
21243,TSP613C-24J1 JP,TSP613C,TSP600,THERMAL,Parallel
21244,TSP600,TSP600,TSP600,THERMAL,No Interface
21245,TSP643E-24J1  JP,TSP643E ,TSP600,THERMAL,Ethernet
21246,TSP643E2-24J1  JP,TSP643E2 ,TSP600,THERMAL,Ethernet
21247,TSP600,TSP600,TSP600,THERMAL,No Interface
21248,TSP600,TSP600,TSP600,THERMAL,No Interface
21249,TSP600,TSP600,TSP600,THERMAL,No Interface
21250,TSP643-24J1 JP,TSP643,TSP600,THERMAL,No Interface
21251,TSP613-24J1 JP,TSP613,TSP600,THERMAL,No Interface
21252,TSP643U-24J1 JP,TSP643U,TSP650,THERMAL,Ethernet
21253,TSP600,TSP600,TSP600,THERMAL,No Interface
21254,TSP600,TSP600,TSP600,THERMAL,No Interface
21255,TSP600,TSP600,TSP600,THERMAL,No Interface
21256,TSP600,TSP600,TSP600,THERMAL,No Interface
21257,TSP600,TSP600,TSP600,THERMAL,No Interface
21258,TSP600,TSP600,TSP600,THERMAL,No Interface
21259,TSP600,TSP600,TSP600,THERMAL,No Interface
21260,TSP600,TSP600,TSP600,THERMAL,No Interface
21261,TSP600,TSP600,TSP600,THERMAL,No Interface
21262,TSP600,TSP600,TSP600,THERMAL,No Interface
21263,TSP600,TSP600,TSP600,THERMAL,No Interface
21264,TSP600,TSP600,TSP600,THERMAL,No Interface
21265,TSP600,TSP600,TSP600,THERMAL,No Interface
21266,TSP600,TSP600,TSP600,THERMAL,No Interface
21267,TSP600,TSP600,TSP600,THERMAL,No Interface
21268,TSP600,TSP600,TSP600,THERMAL,No Interface
21269,TSP600,TSP600,TSP600,THERMAL,No Interface
21273,TSP600,TSP600,TSP600,THERMAL,No Interface
21276,TSP600,TSP600,TSP600,THERMAL,No Interface
21278,TSP600,TSP600,TSP600,THERMAL,No Interface
21279,TSP600,TSP600,TSP600,THERMAL,No Interface
21280,TSP600,TSP600,TSP600,THERMAL,No Interface
21281,TSP600,TSP600,TSP600,THERMAL,No Interface
21282,TSP600,TSP600,TSP600,THERMAL,No Interface
21283,TSP600,TSP600,TSP600,THERMAL,No Interface
21284,TSP600,TSP600,TSP600,THERMAL,No Interface
21285,TSP600,TSP600,TSP600,THERMAL,No Interface
21286,TSP600,TSP600,TSP600,THERMAL,No Interface
21287,TSP600,TSP600,TSP600,THERMAL,No Interface
21288,TSP600,TSP600,TSP600,THERMAL,No Interface
21289,TSP600,TSP600,TSP600,THERMAL,No Interface
21290,TSP643-24  PIE,TSP643 PIE,TSP600,THERMAL,No Interface
21291,TSP613C-24 USA,TSP613CA,TSP600,THERMAL,Parallel
21292,TSP613U-24   GRY USA,TSP613UA,TSP600,THERMAL,USB
21293,TSP643D-24  ESS,TSP643D ESS,TSP600,THERMAL,Serial
21294,TSP643D-24   GRY ESS,TSP643D ESS,TSP600,THERMAL,Serial
21295,TSP643D-24 GRY VF1,TSP643DVF1,TSP600,THERMAL,Serial
21296,TSP600,TSP600,TSP600,THERMAL,No Interface
21297,TSP600,TSP600,TSP600,THERMAL,No Interface
